source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code
687,La Venta,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Venta+Pl.+del+Doctor+Andreu%2C+1+Barcelona,"Pl. del Doctor Andreu, 1",08035
697,Asador de Aranda,Spanish,,,https://www.google.com/maps/search/?api=1&query=Asador+de+Aranda+Av.+del+Tibidabo%2C+31+Barcelona,"Av. del Tibidabo, 31",08022
698,Gouthier,French,,,https://www.google.com/maps/search/?api=1&query=Gouthier+Pl.+Sant+Vicen%C3%A7%2C+2+Barcelona,"Pl. Sant Vicenç, 2",08017
699,El Canalla Sarrià,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Canalla+Sarri%C3%A0+C%2F+Major+de+Sarri%C3%A0%2C+60+Barcelona,"C/ Major de Sarrià, 60",08017
733,Tres Torres Restaurant,Spanish,,,https://www.google.com/maps/search/?api=1&query=Tres+Torres+Restaurant+C%2F+de+Calatrava%2C+22+Barcelona,"C/ de Calatrava, 22",08017
945,La Formatgeria de Sarrià,Café,,,https://www.google.com/maps/search/?api=1&query=La+Formatgeria+de+Sarri%C3%A0+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034
946,El Cau de Sarrià,Catalan,,+34 932043522,https://www.google.com/maps/search/?api=1&query=El+Cau+de+Sarri%C3%A0+C%2F+Major+de+Sarri%C3%A0%2C+118+Barcelona,"C/ Major de Sarrià, 118",08006
984,Gerbard,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Gerbard+C%2F+Major+de+Sarri%C3%A0%2C+100+Barcelona,"C/ Major de Sarrià, 100",08017
1004,Macambo,Peruvian,,,https://www.google.com/maps/search/?api=1&query=Macambo+C%2F+de+Ganduxer%2C+40+Barcelona,"C/ de Ganduxer, 40",08021
1005,Emii Experience,Italian,,,https://www.google.com/maps/search/?api=1&query=Emii+Experience+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08017
1006,Boka House,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Boka+House+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08017
1007,Jazminos,Middle Eastern,,,https://www.google.com/maps/search/?api=1&query=Jazminos+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08006
1008,Avenir Restaurant,Catalan,,,https://www.google.com/maps/search/?api=1&query=Avenir+Restaurant+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034
1009,Feroz Barcelona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Feroz+Barcelona+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034
1054,Ultramarinos Marin,Spanish,,,https://www.google.com/maps/search/?api=1&query=Ultramarinos+Marin+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08017
1055,Parfum Cocktail Bar,Spanish,,,https://www.google.com/maps/search/?api=1&query=Parfum+Cocktail+Bar+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034
1056,Som Coffee Bar,Café,,,https://www.google.com/maps/search/?api=1&query=Som+Coffee+Bar+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08017
1072,UMO Barcelona,Japanese,,,https://www.google.com/maps/search/?api=1&query=UMO+Barcelona+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034
1073,La Marimandona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Marimandona+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08006
1074,Pino All Day Bar,Café,,,https://www.google.com/maps/search/?api=1&query=Pino+All+Day+Bar+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08006
1075,Fonda Balmes,Catalan,,,https://www.google.com/maps/search/?api=1&query=Fonda+Balmes+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034
1076,La Taverna Gallega de Marcos,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Taverna+Gallega+de+Marcos+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034
1094,El Asador de Aranda Tibidabo,Catalan,https://asadordearanda.com/,+34 934170115,https://www.google.com/maps/search/?api=1&query=El+Asador+de+Aranda+Tibidabo+Av.+del+Tibidabo%2C+31%2C+08035+Barcelona+Barcelona,"Av. del Tibidabo, 31, 08035 Barcelona",08006
1292,El Roble - Sant Gervasi,Other,,,https://www.google.com/maps/search/?api=1&query=El+Roble+-+Sant+Gervasi++Barcelona,,
