source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code
670,Picnic BCN,Café,,,https://www.google.com/maps/search/?api=1&query=Picnic+BCN+C%2F+del+Comer%C3%A7%2C+1+Barcelona,"C/ del Comerç, 1",08003
685,Restaurant 7 Portes,Catalan,https://7portes.com/,+34 933193033,https://www.google.com/maps/search/?api=1&query=Restaurant+7+Portes+Pg.+Isabel+II%2C+14+Barcelona,"Pg. Isabel II, 14",08003
686,La Carassa,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Carassa+C%2F+de+Grunyi%2C+1+Barcelona,"C/ de Grunyi, 1",08003
712,Bar Patata,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Patata+C%2F+dels+Flassaders%2C+10+Barcelona,"C/ dels Flassaders, 10",08003
714,Volta Barcelona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Volta+Barcelona+C%2F+d%27Ample%2C+30+Barcelona,"C/ d'Ample, 30",08002
723,Bornès,Catalan,,,https://www.google.com/maps/search/?api=1&query=Born%C3%A8s+C%2F+de+la+Princesa%2C+20+Barcelona,"C/ de la Princesa, 20",08003
778,Quillo Bar,Spanish,,,https://www.google.com/maps/search/?api=1&query=Quillo+Bar+C%2F+dels+Semoleres%2C+5+Barcelona,"C/ dels Semoleres, 5",08003
779,Ten's Tapas,Spanish,,,https://www.google.com/maps/search/?api=1&query=Ten%27s+Tapas+C%2F+dels+Sombrerers%2C+10+Barcelona,"C/ dels Sombrerers, 10",08003
780,Euskal Etxea Taberna,Basque,,,https://www.google.com/maps/search/?api=1&query=Euskal+Etxea+Taberna+Pl.+de+Montcada%2C+1-3+Barcelona,"Pl. de Montcada, 1-3",08003
781,Cuines Santa Caterina,Mediterranean,https://grupotragaluz.com/restaurantes/cuines-santa-caterina/,+34 932689918,https://www.google.com/maps/search/?api=1&query=Cuines+Santa+Caterina+Av.+de+Francesc+Camb%C3%B3%2C+16+Barcelona,"Av. de Francesc Cambó, 16",08003
892,Perikete,Basque,,,https://www.google.com/maps/search/?api=1&query=Perikete+Pl.+de+la+Font%2C+2+Barcelona,"Pl. de la Font, 2",08003
897,Flax & Kale Born,Vegetarian/Vegan,,,https://www.google.com/maps/search/?api=1&query=Flax+%26+Kale+Born+C%2F+dels+Flassaders%2C+20+Barcelona,"C/ dels Flassaders, 20",08003
899,Paradiso,Fusion,https://paradiso.cat/,+34 933607222,https://www.google.com/maps/search/?api=1&query=Paradiso+C%2F+de+Rera+Palau%2C+4+Barcelona,"C/ de Rera Palau, 4",08003
904,La Pepita Born,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Pepita+Born+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
907,Kibuka Born,Japanese,https://kibuka.com/,+34 932378994,https://www.google.com/maps/search/?api=1&query=Kibuka+Born+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
913,Mandarosso,Italian,https://www.mandarosso.com/,+34 932690780,https://www.google.com/maps/search/?api=1&query=Mandarosso+C%2F+de+Verdaguer+i+Call%C3%ADs%2C+4+Barcelona,"C/ de Verdaguer i Callís, 4",08003
915,Can Culleretes Born,Catalan,,,https://www.google.com/maps/search/?api=1&query=Can+Culleretes+Born+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
918,El Pasaje,Spanish,https://elpasaje.es/,+34 933198498,https://www.google.com/maps/search/?api=1&query=El+Pasaje+C%2F+de+Sant+Pere+M%C3%A9s+Baix%2C+56+Barcelona,"C/ de Sant Pere Més Baix, 56",08003
919,Celler de la Ribera,Catalan,https://familialonja.com/,+34 933107845,https://www.google.com/maps/search/?api=1&query=Celler+de+la+Ribera+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
925,Milk Bar Born,Café,,,https://www.google.com/maps/search/?api=1&query=Milk+Bar+Born+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
932,El Salón,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=El+Sal%C3%B3n+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
933,Miramelindo,Spanish,https://miramelindo.es/,+34 933101027,https://www.google.com/maps/search/?api=1&query=Miramelindo+Pg.+del+Born%2C+15+Barcelona,"Pg. del Born, 15",08003
949,El Vergel Veggie,Vegetarian/Vegan,https://restaurantvegetalia.com/,,https://www.google.com/maps/search/?api=1&query=El+Vergel+Veggie+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
988,Pizzeria da Nanni,Italian,,,https://www.google.com/maps/search/?api=1&query=Pizzeria+da+Nanni+C%2F+dels+Assaonadors%2C+20+Barcelona,"C/ dels Assaonadors, 20",08003
989,Quick Greek BCN,Greek,,,https://www.google.com/maps/search/?api=1&query=Quick+Greek+BCN+C%2F+dels+Carders%2C+10+Barcelona,"C/ dels Carders, 10",08003
990,The Pans Club,Café,,,https://www.google.com/maps/search/?api=1&query=The+Pans+Club+C%2F+dels+Flassaders%2C+25+Barcelona,"C/ dels Flassaders, 25",08003
1010,Volta Borneta,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Volta+Borneta+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
1027,Tapería Princesa,Spanish,,,https://www.google.com/maps/search/?api=1&query=Taper%C3%ADa+Princesa+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
1083,Dagma Barcelona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Dagma+Barcelona+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
1112,Cal Pep Born,Seafood,https://www.calpep.com/,+34 933107961,https://www.google.com/maps/search/?api=1&query=Cal+Pep+Born+Pla%C3%A7a+de+les+Olles%2C+8+Barcelona,"Plaça de les Olles, 8",08003
1129,Sagardi Barcelona,Basque,https://www.sagardi.com/,+34 933199993,https://www.google.com/maps/search/?api=1&query=Sagardi+Barcelona+C%2F+de+l%27Argenteria%2C+62+Barcelona,"C/ de l'Argenteria, 62",08003
1131,La Basculla,Vegetarian/Vegan,https://labasculla.cat/,+34 933189098,https://www.google.com/maps/search/?api=1&query=La+Basculla+C%2F+de+la+Flassaders%2C+30+Barcelona,"C/ de la Flassaders, 30",08003
1138,Bacaro Venice Wine Bar,Italian,,,https://www.google.com/maps/search/?api=1&query=Bacaro+Venice+Wine+Bar+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
1139,La Ribera Born Tapas,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Ribera+Born+Tapas+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003
1143,Bormuth Born,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bormuth+Born+Barcelona,"C/ del Rec, 157",08003
1144,Picnic Born,Vegetarian/Vegan,,,https://www.google.com/maps/search/?api=1&query=Picnic+Born+Barcelona,"C/ del Comerç, 1",08003
1181,Barcelona Grill Steak House,Argentine,,+34 625 12 60 61,https://www.google.com/maps/search/?api=1&query=Barcelona+Grill+Steak+House+Carrer+del+Rec+Comtal%2C+7+Barcelona,"Carrer del Rec Comtal, 7, 08003 Barcelona",08003
1195,Grill Argento Steakhouse,Argentine,,+34 931 43 04 35,https://www.google.com/maps/search/?api=1&query=Grill+Argento+Steakhouse+Carrer+del+Bou+de+Sant+Pere%2C+13+Barcelona,"Carrer del Bou de Sant Pere, 13",
1241,Palau del Born,Other,https://palaudelborn.com/,+34 930 47 85 02,https://www.google.com/maps/search/?api=1&query=Palau+del+Born++Barcelona,"Pla de Palau, 7, Ciutat Vella, 08003 Barcelona",08003
1276,El racó de Princesa,Other,,,https://www.google.com/maps/search/?api=1&query=El+rac%C3%B3+de+Princesa++Barcelona,,
